STATEFP10,COUNTYFP10,Total,LON*POP,LAT*POP,LON,LAT
48,95,4087,-408126.4760472999,127841.86112080002,-99.85967116400779,31.280122613359442
48,97,38437,-3733657.490268205,1291883.8879672014,-97.1370681964827,33.61042453800248
48,99,75388,-7375113.412907815,2355108.018591601,-97.82874479901064,31.23982621360961
48,101,1505,-150952.0652762,51198.6615977,-100.300375598804,34.01904425096345
48,103,4375,-447790.01931609993,137378.9288081,-102.35200441510855,31.40089801328
48,105,3719,-376437.8586528,114199.72828669999,-101.22018248260285,30.707106288437753
48,107,6059,-614147.7146798003,203973.13896809975,-101.36123364908406,33.66448901932659
48,109,2398,-251360.86924249987,74510.25808509997,-104.8210463896997,31.071834063844857
48,111,6703,-687581.0570457003,242045.38425090013,-102.57810786896916,36.110008093525295
48,113,2368139,-229207833.99063852,77696169.5605076,-96.78816741358447,32.8089565521735
48,115,13833,-1410265.080275099,452818.417747299,-101.94932988325736,32.73465031065561
48,117,19372,-1983732.376581599,674825.6352212995,-102.40204297860822,34.8351040275294
48,119,5231,-500630.7065064999,174582.43281549995,-95.70458927671572,33.37458092439303
48,121,662614,-64286625.64456128,21938585.063352466,-97.01972135294649,33.10914810636731
48,123,20097,-1955709.2845793,584854.2722885994,-97.31349378411205,29.101570995103717
48,125,2444,-246483.69130720012,81959.4966459,-100.85257418461543,33.53498226100655
48,127,9996,-997776.5523601987,285076.9185677003,-99.81758226892744,28.519099496568657
48,129,3677,-370840.46135359997,128481.99176660001,-100.85408250029914,34.94207010242045
48,131,11782,-1159226.9012607983,326713.9049836005,-98.38965381605827,27.729918942760182
48,133,18583,-1836754.554128802,601272.1880533997,-98.84058301290436,32.35603444295322
48,135,137130,-14040164.078708708,4369639.359840393,-102.38579507553932,31.864941003721967
48,137,2002,-200599.60735530005,60015.558254400006,-100.19960407357644,29.97780132587413
48,139,149610,-14484629.005921502,4850942.1961121885,-96.81591475116305,32.42391682449161
48,141,800647,-85169634.32248963,25446199.629109066,-106.37601130396996,31.782045806840053
48,143,37890,-3721888.787128902,1220306.9158617004,-98.22878825887838,32.206569434196375
48,145,17866,-1732121.3523230988,558508.4661571004,-96.9507081788368,31.26096866434011
48,147,33915,-3261805.714194304,1138239.8211803006,-96.17590193702794,33.561545663579544
48,149,24554,-2379231.4687723983,732995.8488395013,-96.8979176008959,29.852400783558732
48,151,3974,-399044.8911158005,130243.83688139988,-100.41391321484664,32.77399015636635
48,153,6446,-653470.6196395005,219440.121831,-101.37614328878382,34.042836151256594
48,155,1336,-133200.79043209998,45413.228776699994,-99.7011904431886,33.99193770711078
48,157,585375,-55998771.5475063,17334837.447582074,-95.66307332480257,29.61321793308917
48,159,10605,-1009844.6418351993,351302.0924473003,-95.22344571760485,33.12608132459221
48,161,19816,-1906490.4442616003,628095.3587295,-96.2096510023012,31.696374582635244
48,163,17217,-1706332.243052101,496637.9228206999,-99.10740797189413,28.845787467079038
48,165,17526,-1799191.214891502,574161.2085263003,-102.65840550562035,32.760539114818
48,167,291309,-27678307.204465125,8571509.607780095,-95.01356705239155,29.42411531322443
48,169,6461,-655052.9186389,214497.8083706,-101.38568621558584,33.198855962018264
48,171,24837,-2456522.617821,751878.7001587994,-98.90577033542696,30.272524868494557
48,173,1226,-124456.4326464,39049.71598939999,-101.51421912430668,31.851318099021203
48,175,7210,-702040.1696164,206956.6026141001,-97.37034252654648,28.704105771719853
48,177,19807,-1931250.4747225991,583845.0731149999,-97.5034318535164,29.476703847882057
48,179,22535,-2274648.3750068992,800622.5171268014,-100.93846793906808,35.52795727210124
48,181,120877,-11679697.70269696,4067448.9072823925,-96.62464904569903,33.64948590122515
48,183,121730,-11538947.861372326,3955991.3863278036,-94.79132392485272,32.498080886616314
48,185,26604,-2554230.3244533,810014.7438685991,-96.00925892547359,30.44710358850545
48,187,131533,-12903092.718270898,3893243.4054968017,-98.09776039678938,29.598985847633692
48,189,36273,-3690406.7980846064,1238568.9876075995,-101.73977333235756,34.14575545467977
48,191,3353,-337325.81759119994,116208.7201153,-100.60418061175064,34.658133049597375
48,193,8517,-835508.9965189993,270511.1199886999,-98.09897810484905,31.761315015698013
48,195,5613,-568448.2335740002,203268.79606479988,-101.27351390949585,36.213931242615345
48,197,4139,-412636.2705740997,141897.3473857999,-99.6946775970282,34.283002509253414
48,199,54635,-5150013.215042597,1655624.323767101,-94.26216189333937,30.30336457887985
48,201,4092459,-390492280.0781912,121985889.02830422,-95.4175179465918,29.80747981306697
48,203,65631,-6196418.981935892,2135302.4685276984,-94.41299053703115,32.53496775194189
48,205,6062,-621287.3329989,218137.0198816,-102.4888375121907,35.98433188413065
48,207,5899,-588528.3893597003,195720.5144677999,-99.76748421083241,33.178592044041345
48,209,157107,-15386417.70981242,4713596.615650398,-97.93591443928291,30.00246084293123
48,211,3807,-382085.9558519999,136648.3037085,-100.3640545973207,35.89395947163121
48,213,78532,-7530416.536857677,2531706.9752537035,-95.88978425174038,32.2379027053138
48,215,774769,-76069975.70146248,20324091.266898308,-98.18407254480042,26.23245285613945
48,217,35089,-3409742.8168339035,1122781.2067206986,-97.17412342426128,31.998096461019088
48,219,22935,-2347048.7143098013,770304.4460359998,-102.33480332722048,33.586415785306286
48,221,51182,-5003844.081694398,1659983.3227675997,-97.76570047466684,32.43295148231018
48,223,35161,-3360932.3084986988,1164677.1024097023,-95.58693747329994,33.12411769886244
48,225,23732,-2265568.934032299,742786.3258725988,-95.46472838497805,31.298935019071244
48,227,35012,-3552491.9338213964,1128859.2261927007,-101.46498154408192,32.242066325622666
48,229,3476,-367208.0846262999,109219.34891469996,-105.64099097419444,31.420986454171448
48,231,86129,-8276563.43363239,2849645.633420797,-96.09496724253609,33.085785663606885
48,233,22150,-2247091.586399,790327.5117437008,-101.44883008573362,35.680700304456025
48,235,1599,-161249.79998219994,49995.415595400016,-100.84415258424009,31.266676419887446
48,237,9044,-887838.7159703005,300247.20766430034,-98.1688098153804,33.198497088047354
48,239,14075,-1359574.383181702,407630.7472858997,-96.59498281930388,28.961331956369424
48,241,35710,-3356529.847586003,1097599.1326670987,-93.99411502621125,30.736464090369612
48,243,2342,-243545.28485630004,71673.58948119999,-103.99030096340736,30.60358218667805
48,245,252273,-23730720.23278101,7571300.75287709,-94.06761814693212,30.01233089897488
48,247,5300,-523023.1602243,144714.42953680007,-98.68361513666036,27.304609346566053
48,249,40838,-4004759.463743597,1133332.2601876,-98.0645345938488,27.75190411351193
48,251,150934,-14689768.862943873,4895662.519205694,-97.32577724663678,32.435783317249225
48,253,20202,-2016342.6191240025,660832.4020105003,-99.80905945569755,32.71123661075637
48,255,14824,-1450738.3769488994,427764.2418492999,-97.86416466196027,28.856195483627896
48,257,103350,-9956593.345125386,3375015.042907901,-96.33859066400956,32.65616877511273
48,259,33410,-3298420.8081034985,996997.8287927004,-98.72555546553423,29.84129987407065
48,261,416,-40673.815224099984,11259.3091359,-97.77359428870191,27.06564696129808
48,263,808,-81308.79218870004,26864.26781490001,-100.62969330284659,33.24785620655942
48,265,49625,-4920805.0460987985,1490731.576775201,-99.15979941760807,30.039931018140066
48,267,4607,-459467.7550947999,140467.87014089993,-99.73252769585413,30.490095537421308
48,269,286,-28689.925817200005,9624.838535599998,-100.31442593426577,33.65328159300699
48,271,3598,-361306.8192343996,105438.98053489998,-100.41879356153407,29.304886196470257
48,273,32061,-3137418.1386816963,881436.8915193995,-97.85777544935266,27.49249529083309
48,275,3719,-370805.45789409993,124453.52363300008,-99.70568913527826,33.464244052971246
48,277,49793,-4757006.534588497,1676738.2600148998,-95.53564827563106,33.674176290139165
48,279,13977,-1430184.1834041998,475616.0490634,-102.32411700681118,34.02847886266008
48,281,19677,-1930634.6051778013,611873.6462228002,-98.1163086434823,31.095880785831188
48,283,6886,-683433.7877774007,195122.0150248001,-99.24975134728443,28.33604632948011
48,285,19263,-1869434.599760501,566510.5392364004,-97.04794682866121,29.40925812367753
48,287,16612,-1610821.670628097,502845.4511864998,-96.96735315603762,30.27001271288826
48,289,16801,-1613682.1502352983,525859.2089042,-96.04679187163254,31.299280334753885
48,291,75643,-7178660.257395702,2281044.3453243,-94.90184494792251,30.15539237370675
48,293,23384,-2257030.7961656014,738748.1171170003,-96.52030431772158,31.59203374602293
48,295,3302,-331370.1443524004,120151.81973599995,-100.35437442531808,36.38758925984251
48,297,11531,-1131258.5360540007,326809.73597980017,-98.1058482398752,28.341838173601612
48,299,19301,-1901373.8184245997,592249.2469132006,-98.51167392490541,30.684899586197638
48,301,82,-8495.384255099998,2603.157331600001,-103.6022470134146,31.745821117073177
48,303,278831,-28409461.95798411,9356626.506516082,-101.88774547300734,33.556622134970944
48,305,5915,-602192.7793008997,196268.049141,-101.80773952677934,33.181411520033805
48,307,8283,-822808.695743601,258021.56536690012,-99.3370392060366,31.150738303380443
48,309,234906,-22826118.2094914,7409244.84095839,-97.17128642730029,31.541317978078
48,311,707,-69646.60089520001,20113.554318399987,-98.51004369900991,28.449157451768016
48,313,13664,-1310337.5429717,422977.3160446,-95.8970684259148,30.955599827620023
48,315,10546,-995793.8603546999,345800.0744515996,-94.42384414514507,32.789690351943825
48,317,4799,-488658.9804253998,154452.08964809994,-101.82516783192328,32.184223723296505
48,319,4012,-398055.6027804998,123382.20207160001,-99.21625193930704,30.753290645962114
48,321,36702,-3523495.515348104,1061249.9363168995,-96.0028204279904,28.915316231183578
48,323,54258,-5451898.978048494,1557718.4427071013,-100.48101621970021,28.70947035841906
48,325,46006,-4553137.685783203,1348225.0887721018,-98.96834512418387,29.30541861435686
48,327,2242,-223688.9143159998,69276.55067999999,-99.7720402836752,30.89944276538804
48,329,136872,-13975542.605513312,4380280.19937311,-102.10665881636356,32.002748548812825
48,331,24757,-2401686.2992416034,761212.7207804009,-97.01039298952229,30.74737329968902
48,333,4936,-486581.64590849954,155417.08393480006,-98.57812923591969,31.48644326069693
48,335,9403,-948417.4895191996,304591.16287479986,-100.86328719761772,32.392977015292985
48,337,19719,-1927654.3316259985,663313.2479472009,-97.75619106577405,33.63828023465697
48,339,455746,-43509507.78604518,13778144.423919486,-95.4687650271098,30.23206879252804
48,341,21904,-2233248.5147494,786457.6138569,-101.95619588885131,35.9047486238541
48,343,12934,-1225168.0910655991,427749.59122190025,-94.72460886543983,33.07171727399878
48,345,1210,-122022.34024599993,41155.52279979998,-100.84490929421484,34.012828760165284
48,347,64524,-6106731.433599596,2040459.6557885988,-94.64279080031609,31.62326662619489
48,349,47735,-4605884.268489704,1531329.855910102,-96.48861984895157,32.07981263035722
48,351,14445,-1354246.2028357992,443284.49850279983,-93.75190050784347,30.687746521481472
48,353,15216,-1527864.3004566988,493748.896049101,-100.41169167039291,32.44932282131316
48,355,340223,-33147951.71715266,9435633.89063851,-97.43007297317541,27.733674356638176
48,357,10223,-1030590.3929081999,371923.25532250025,-100.81095499444392,36.38102859459065
48,359,2052,-210104.4313079001,72485.41017529997,-102.3900737367934,35.32427396457114
48,361,81837,-7682059.78863502,2465271.6566958977,-93.87025170320295,30.124169467305713
48,363,28111,-2759588.3297202988,921422.5101576996,-98.16756179859482,32.77800541274589
48,365,23796,-2244703.5503197038,765455.2644543005,-94.3311291948102,32.16739218584217
48,367,116927,-11428064.538121913,3834523.675621002,-97.73674632994872,32.794167947702434
48,369,10269,-1055814.3672137004,354679.42418990034,-102.81569453829005,34.53884742330317
48,371,15507,-1593978.0334905018,479142.38742169976,-102.79087079967123,30.898457949422827
48,373,45413,-4311532.5102225,1396164.4353555995,-94.94049083351685,30.74371733546781
48,375,121073,-12329667.815840602,4264394.666380292,-101.83664248709955,35.22168168278883
48,377,7818,-815108.3852001001,233035.2520916997,-104.26047393196473,29.80752776818875
48,379,10914,-1045529.4678817992,358918.41055099975,-95.79709253085936,32.88605557549934
48,381,120725,-12300531.6748873,4240038.7174905995,-101.88885214236737,35.12146380195155
48,383,3367,-341634.47638320003,105100.9571082,-101.46554095135136,31.21501547615088
48,385,3309,-330375.63705489994,98342.44225189998,-99.84153431698395,29.71968638618917
48,387,12860,-1222615.5679332998,431998.2597401999,-95.07119501814152,33.592399668755824
48,389,13783,-1426992.8544056,432547.4377992,-103.53281973486177,31.382677051382128
48,391,7383,-717953.8085086006,208867.95579959996,-97.2441837340648,28.290390870865487
48,393,929,-93555.2719521,33184.4316861,-100.70535193982778,35.72059384940796
48,395,16622,-1604806.0819593992,514785.80241040024,-96.54711117551432,30.97014814164362
48,397,78337,-7554466.842301083,2578511.349152899,-96.43548824056428,32.9156254279957
48,399,10501,-1050039.2865479987,333942.69382679986,-99.99421831711253,31.801037408513466
48,401,53330,-5055562.493465997,1716893.1335323008,-94.79772161008808,32.193758363628376
48,403,10834,-1016770.9182059006,339522.02574610023,-93.85000168044122,31.33856615710728
48,405,8865,-834645.0659759005,278746.9529619002,-94.150599658872,31.443536713130307
48,407,26384,-2509948.5748195,805978.3798322995,-95.13146508563902,30.54799802275241
48,409,64804,-6311878.189438508,1811095.8902656988,-97.39951529903256,27.947285511167497
48,411,6131,-605518.496688,191230.7490499,-98.76341488957756,31.19079253790572
48,413,3461,-348113.4940165,106859.01029849998,-100.5817665462294,30.87518355923143
48,415,16921,-1707418.8456432985,553416.4915334003,-100.90531562220308,32.705897496211826
48,417,3378,-335464.5995525,110420.69022050004,-99.308644035672,32.6881853820308
48,419,25448,-2396702.974799804,809845.9170067003,-94.18040611442171,31.823558511737676
48,421,3034,-309457.7908156997,110244.5311728,-101.99663507439017,36.33636492181938
48,423,209714,-19985286.74923482,6779363.9432856785,-95.2978186922896,32.32671134633681
48,425,8490,-829921.2775213005,273699.5237889998,-97.75280065032986,32.23787088209657
48,427,60968,-6026151.172329893,1608834.321603595,-98.84121460979357,26.38817611867857
48,429,9630,-952447.9115018012,315423.1635283004,-98.90424833871248,32.75422258860855
48,431,1143,-115435.49201219995,36392.6166719,-100.99343133175852,31.83955964295713
48,433,1490,-149351.78751220007,49387.48604380002,-100.23609900147652,33.14596378778525
48,435,4128,-415403.70130609977,126161.43845970002,-100.63074159546991,30.56236396795059
48,437,7854,-799313.9482959006,271213.05486539996,-101.77157477666168,34.53183789984721
48,439,1809034,-175919063.14220738,59267917.25428948,-97.24475225021057,32.76219090093911
48,441,131506,-13120150.154847628,4263836.3935576035,-99.76845280707823,32.42313197540495
48,443,984,-100718.63358640004,29677.1368463,-102.3563349455285,30.159691916971546
48,445,12651,-1293838.3946111014,419809.5834374996,-102.27163027516413,33.18390510137535
48,447,1641,-162679.63353500006,54381.75111409996,-99.13445066118223,33.13939738823885
48,449,32334,-3070657.569281,1072703.6773277998,-94.96683272347994,33.17571835615141
48,451,110224,-11073112.655141806,3466795.231639205,-100.46008723274248,31.45227202459723
48,453,1024266,-100121963.69550516,31045758.619623184,-97.74996309113564,30.310250090916988
48,455,14585,-1389153.8230461995,452135.1604156,-95.24537696580043,31.00001099866986
48,457,21766,-2053956.1502923016,669129.6545517002,-94.36534734412855,30.741967038119093
48,459,39309,-3731411.7258083024,1285325.0175754002,-94.92512467395004,32.69798309739246
48,461,3355,-342619.8148520997,104621.29908650008,-102.12215047752599,31.18369570387484
48,463,26405,-2634023.193507301,772284.7627284998,-99.75471287662569,29.24767137771255
48,465,48879,-4931797.623885697,1436100.703745401,-100.89808760174508,29.38073004245997
48,467,52579,-5038812.138514607,1712917.1157758015,-95.83316796657614,32.577970592362
48,469,86793,-8418133.973898603,2501424.8724702983,-96.99093214773777,28.820583140003208
48,471,67861,-6483101.002945103,2085313.7149951984,-95.5350054220407,30.72919224584369
48,473,43205,-4146334.3745352994,1297075.7076387,-95.96885486715193,30.021425937708603
48,475,10658,-1096932.8697838,336420.6049766998,-102.92107991966594,31.56507834271907
48,477,33718,-3250288.897407699,1017700.5675553002,-96.3962541493475,30.18270856976393
48,479,250304,-24899329.42091841,6888448.945226513,-99.47635443667863,27.52033105833911
48,481,41280,-3970128.294472793,1208547.2298731036,-96.17558852889519,29.276822429096498
48,483,5410,-542434.6760253003,191263.502927,-100.26518965347508,35.353697398706096
48,485,131500,-12959550.784680607,4460787.167023114,-98.55171699376888,33.9223358708982
48,487,13535,-1343977.612832799,462183.9685331994,-99.29646197508673,34.14731943355739
48,489,22134,-2164261.0650009983,585491.7969781003,-97.77993426407328,26.4521458831707
48,491,422679,-41300564.105644345,12914833.069241913,-97.71141718808916,30.554707163691386
48,493,42918,-4212060.842446399,1254325.0913371006,-98.1420579348152,29.226084424649354
48,495,7110,-733040.8130093,226389.7560371,-103.09997370032349,31.841034604374123
48,497,59127,-5773000.914628801,1960923.4809670004,-97.63730469377444,33.16460298961558
48,499,41964,-4003237.142432402,1375264.8906671004,-95.39693886265377,32.772492866912124
48,501,7879,-810194.8576385998,260209.5322168002,-102.82965574801369,33.025705320066024
48,503,18550,-1829499.196705801,615239.1234222997,-98.62529362295423,33.16652956454446
48,505,14018,-1391509.2018769,377118.6455009002,-99.26588685097019,26.90245723362107
48,507,11677,-1165454.3174501,335807.1261822,-99.8076832619765,28.757996590065943
47,1,75129,-6324377.116320892,2710806.752311199,-84.18023820789432,36.0820289410374
47,3,45058,-3895929.0569826,1600118.1847945962,-86.46475780067024,35.5124103332282
47,5,16489,-1452516.1449423996,594783.1837787995,-88.09000818378311,36.071513359136354
47,7,12876,-1096981.6717904992,458541.81928710063,-85.19584279205493,35.61213259452474
47,9,123010,-10329518.898966607,4397967.532610597,-83.9730013736006,35.75292685643929
47,11,98963,-8397934.573171493,3480134.404997297,-84.85933705699597,35.16601563207761
47,13,40716,-3425270.219066293,1481375.3097541018,-84.12590183383173,36.38312480975788
47,15,13801,-1187750.1371161994,494080.2233175997,-86.06261409435542,35.80032050703571
47,17,28522,-2523183.466820099,1027306.7880501002,-88.4644648629163,36.01804880618821
47,19,57424,-4720334.649214208,2085546.4423037984,-82.20142534853386,36.31837632877888
47,21,39105,-3404636.0301239,1418324.0995217997,-87.06395678618846,36.26963558424241
47,23,17131,-1518192.9330006992,607068.9130964001,-88.62255168995966,35.436863761391635
47,25,32213,-2694351.932424901,1175503.8508467018,-83.64175744031607,36.49159813884773
47,27,7861,-672594.6869085996,287350.72125680005,-85.56095750013988,36.553965304261546
47,29,35662,-2966178.2087214976,1281950.0237913989,-83.1747576894593,35.94722740708314
47,31,52796,-4547051.344170602,1871830.1482527985,-86.12492128514664,35.45401447558145
47,33,14586,-1299943.2651289993,522025.48520669993,-89.12267003489643,35.7894889076306
47,35,56053,-4765632.418433802,2015361.2837173012,-85.02011343610158,35.95456592363122
47,37,626681,-54361724.803146996,22648625.40713763,-86.74544912506842,36.14059690199261
47,39,11757,-1036103.8051023008,418675.6127512001,-88.12654632153618,35.610752126494866
47,41,18723,-1607157.1528885006,673395.8140021003,-85.8386558184319,35.96623479154517
47,43,49666,-4338106.451194794,1793245.3770222988,-87.34559761597056,36.10609626348606
47,45,38335,-3425591.4275482967,1382314.0062006006,-89.35936944171898,36.05879760533717
47,47,38413,-3436828.1409276,1352256.0454294991,-89.47044336364252,35.20308347250928
47,49,17959,-1525376.2747262998,653088.3503724001,-84.93659305787068,36.365518702177184
47,51,41052,-3535243.780132502,1445314.6428197986,-86.11623745816286,35.206923970081796
47,53,49683,-4415649.355689995,1785510.3117474997,-88.87646389489352,35.938053494102604
47,55,29485,-2566111.9158987007,1037613.7549835991,-87.03109770726475,35.19124147816174
47,57,22657,-1891480.5373991008,821751.2568489001,-83.48327392854749,36.269199666721114
47,59,68831,-5701508.132692393,2490119.324016301,-82.83343453810627,36.177294010203255
47,61,13703,-1174624.0058340991,484290.69105009956,-85.72020767963943,35.341946365766574
47,63,62544,-5209689.3555590985,2265091.837641301,-83.29638903106769,36.21597335701747
47,65,336463,-28668381.67038411,11807659.518651726,-85.20515382191833,35.093485817613605
47,67,6819,-567554.4488584999,249014.84925289985,-83.23133140614458,36.517795754934724
47,69,27253,-2425987.2975091,959913.0883969,-89.0172567243643,35.222290698158005
47,71,26026,-2296191.7502246024,916106.8322173998,-88.22684047585501,35.19967848372397
47,73,56833,-4709962.416703002,2072298.5223528997,-82.87372506647549,36.46294445749651
47,75,18787,-1677064.5556259984,668557.7024388998,-89.26728885005579,35.586187386964376
47,77,27769,-2454837.002783398,989921.4455361004,-88.40206715342282,35.64843694537436
47,79,32330,-2854535.7523661973,1174198.5948240005,-88.29371334259814,36.319164702257964
47,81,24690,-2157995.3353437027,885198.7827124002,-87.40361828042538,35.85252258859457
47,83,8426,-738988.3158643997,305903.29470990004,-87.70333679852833,36.30468724304534
47,85,18538,-1627162.9581828015,668707.0709492007,-87.77446100888994,36.072233841255844
47,87,11638,-996542.3278809995,422807.57051120006,-85.62831482050177,36.32991669627084
47,89,51407,-4290095.482153996,1854098.0147353024,-83.45352738253537,36.067033959097046
47,91,18244,-1493145.0920152985,665007.2128189994,-81.84307673839609,36.4507351906928
47,93,432226,-36300872.32786107,15548828.55207374,-83.98586000810009,35.97383903808133
47,95,7832,-700714.3398680004,284750.8640159001,-89.4681230679265,36.35736261694333
47,97,27815,-2490601.761101504,994740.7674943992,-89.54167755173481,35.76274555076036
47,99,41869,-3657500.7577969986,1475258.4048786026,-87.35581833330147,35.235100071141
47,101,12161,-1064376.3922039995,432126.62508720014,-87.52375562897785,35.533806848713105
47,103,33361,-2888217.5458010994,1171221.147657699,-86.57466939843228,35.10749520870774
47,105,48556,-4092606.1358536026,1736346.9728268997,-84.28631139001571,35.75967898564338
47,107,52266,-4421627.942032012,1851556.0825232991,-84.59855244388346,35.425632007869346
47,109,26075,-2308747.9488205,917245.0160701995,-88.54258672370086,35.17718182436048
47,111,22248,-1913819.1514525982,812842.6345808002,-86.02207620696682,36.535537332829925
47,113,98294,-8730727.649261296,3504181.6291902037,-88.82258987589573,35.65000538374879
47,115,28237,-2417203.5914033004,991383.1236556008,-85.6041219464993,35.10936443870102
47,117,30617,-2656721.303591003,1086556.1961467993,-86.772750550054,35.48865650281867
47,119,80956,-7046866.211473705,2883895.6159106013,-87.04563233699423,35.623000344762595
47,121,11753,-996836.6149028995,417276.18513290014,-84.8155036929209,35.50380201930572
47,123,44519,-3755351.488757195,1581187.9923608988,-84.35390482169848,35.51714980931509
47,125,172331,-15053622.779722782,6298991.564605207,-87.35295901331034,36.551703202588094
47,127,6362,-549304.2493527996,224563.0320434001,-86.3414412689091,35.29755297758568
47,129,21987,-1859890.1409046003,793700.642332699,-84.59044621388095,36.09863293458403
47,131,31807,-2833387.839735796,1157653.0999412995,-89.08063758719138,36.396173796374995
47,133,22083,-1884184.8861622997,802679.339707,-85.32286764308742,36.348292338314536
47,135,7915,-695401.1177084997,282190.08497050015,-87.85863773954512,35.652569168730274
47,137,5077,-432263.9627531003,185645.8697982001,-85.14161172997841,36.566056686665355
47,139,16825,-1422823.340368001,590989.0899919004,-84.56602320166424,35.12565170828531
47,141,72321,-6183683.751497195,2615373.6127470955,-85.50329436121177,36.16340499643389
47,143,31809,-2702337.443496501,1131008.5093104998,-84.95512098766078,35.55624223680404
47,145,54181,-4579599.757208697,1944126.5954170963,-84.52409068139559,35.882072966853634
47,147,66283,-5755505.037721102,2418330.8748200038,-86.83229542599314,36.48493391699235
47,149,262604,-22701597.253700875,9425387.048443723,-86.4480253678576,35.89201629999438
47,151,22228,-1878411.655668902,810298.4766201003,-84.50655280137224,36.45395342001531
47,153,14112,-1205052.7740759996,498918.74406790023,-85.39206165504531,35.35421939256662
47,155,89889,-7513009.775097612,3223559.962277702,-83.58096958579596,35.86156217421154
47,157,927644,-83389795.66153617,32589273.103509534,-89.89417886768648,35.131228255138325
47,159,19166,-1647671.9104611997,694596.7745279006,-85.96848118862567,36.24109227423044
47,161,13324,-1169829.6302766996,486242.2937229999,-87.79868134769585,36.493717631567094
47,163,156823,-12921415.872523893,5728971.919118296,-82.3949029958864,36.53145214106538
47,165,160645,-13901714.444671012,5847246.641368799,-86.5368635480159,36.39855981430358
47,167,61081,-5481898.433401509,2167057.842905601,-89.74801384066255,35.478427709199266
47,169,7870,-678161.3863464,286420.6395252001,-86.17044299191868,36.39398215059721
47,171,18313,-1508920.444745199,662004.9448992002,-82.39613633731227,36.14945366128981
47,173,19109,-1601649.7864418996,692572.5989943001,-83.81651506839185,36.24326751762521
47,175,5548,-474101.4210870002,198194.0307056001,-85.45447388013702,35.72350949992793
47,177,39839,-3417892.980606398,1422074.527262099,-85.79263989072011,35.695537720879024
47,179,122979,-10137737.22416818,4467166.826345396,-82.43470205618992,36.32463124879367
47,181,17021,-1494271.5465081003,600121.5147526002,-87.78987994289997,35.25771192953412
47,183,35021,-3108939.9756638017,1271007.386677201,-88.77359229216191,36.29272112952802
47,185,25841,-2209081.734867,928722.7642413984,-85.48747087446306,35.939892583158496
47,187,183182,-15910366.44504271,6579962.502550405,-86.85551225034506,35.92035517982337
47,189,113993,-9849464.498819623,4126693.2520303917,-86.40411690910517,36.201286500314865
49,1,6629,-747594.8510719994,253888.75775580012,-112.77641440217218,38.29970700796502
49,3,49975,-5602194.860718596,2078511.5557254013,-112.09994718796591,41.59102662782194
49,5,112656,-12599515.77651808,4702750.137396099,-111.8406101452038,41.74433796154754
49,7,21403,-2370965.8157860017,847593.6739390999,-110.77726560697107,39.60162939490258
49,9,1059,-116115.27143529999,43384.957378600004,-109.64614866411706,40.96785399301228
49,11,306479,-34313032.63220105,12571637.002663413,-111.95883774157787,41.01957068074292
49,13,18607,-2049846.4525714996,749665.0477571998,-110.16533845173856,40.289409778964895
49,15,10976,-1217515.664418099,430435.38529130025,-110.92526097103672,39.21605186691875
49,17,5172,-579724.0261726001,195304.29221649983,-112.08894550901009,37.76185077658543
49,19,9225,-1010416.4750815001,355799.99293499975,-109.53024120124664,38.56910492520323
49,21,46163,-5219825.5189274065,1740768.0228654987,-113.07379327442769,37.70916151171932
49,23,10246,-1146474.8346393,407282.2739725,-111.89486967004684,39.75036833617997
49,25,7125,-801034.2497550999,264443.22659540013,-112.42585961475085,37.11483882040704
49,27,12503,-1406525.9798029,490300.1940081996,-112.49507956513635,39.2146040156922
49,29,9469,-1057859.0904935005,388922.2065516999,-111.71814241139514,41.073207999968304
49,31,1556,-174595.7994883001,59576.86717419999,-112.20809735751936,38.28847504768637
49,33,2264,-251935.64239190012,94560.2390715,-111.27899398935516,41.76689004924911
49,35,1029655,-115241823.9280136,41851688.61816725,-111.92275463918844,40.64632194100669
49,37,14746,-1614985.7966729011,553327.1988069006,-109.52026289657543,37.52388436232881
49,39,27822,-3105117.738909196,1095645.6457745987,-111.6065609556896,39.3805494132197
49,41,20802,-2330695.8843711982,806592.1602049002,-112.04191348770306,38.774740900149034
49,43,36324,-4049064.4220963004,1479397.0573262,-111.47077475212812,40.72781239197776
49,45,58218,-6542496.398122392,2361367.4965567,-112.37927098358568,40.560780111936175
49,47,32588,-3571550.5608246014,1317418.129172,-109.59710816326871,40.4264799672272
49,49,516564,-57716560.12488524,20803245.74118249,-111.73167337422902,40.272349101335934
49,51,23530,-2621530.3143395027,953099.0451179999,-111.41225305310252,40.505696775095615
49,53,138115,-15678773.93086782,5128923.097700004,-113.51970409345705,37.1351634340948
49,55,2778,-309656.1719267001,106568.62526789999,-111.46730450925129,38.361636165550756
49,57,231236,-25896187.16459247,9532614.858095972,-111.99029201591652,41.224614065698994
50,1,36821,-2694072.3467316004,1622424.207676401,-73.16673492657995,44.062469994742145
50,3,37125,-2715820.023562299,1595355.597241099,-73.1534013080754,42.97254133982759
50,5,31227,-2250688.4288387992,1388598.351422603,-72.07507697949848,44.46787560196634
50,7,156545,-11451179.935500907,6963255.511506292,-73.149445434226,44.480855418609934
50,9,6306,-452395.0376960001,281669.65466350014,-71.74041194037427,44.6669290617666
50,11,47746,-3485132.074167705,2140951.986615099,-72.99317375628753,44.840447086983175
50,13,6970,-510888.9899533999,312217.04101130017,-73.29827689431849,44.79441047507893
